id,zipcode,lat,long,School_Name,School_Zipcode,District,School_Type,Distance to School(miles)
1865820370,98042,47.3729,-122.115,Kentwood High School,98042,KENT,School-High,0.28291605
1723049033,98168,47.481,-122.323,Cedarhurst Elementary School,98168,HIGHLINE,School-Elementary,0.25663427
2359300030,98115,47.6742,-122.284,Assumption St. Bridget School,98115,SEATTLE,School-Elementary,0.41452163
6403310060,98033,47.6963,-122.169,Lake Washington Institute of Technology Kirkland Campus,98034,LAKE WASHINGTON,School-College or University,0.58187241
1937300270,98144,47.5951,-122.307,Giddens School,98144,SEATTLE,School-Elementary,0.13364696
4137050060,98092,47.2658,-122.219,Auburn Riverside High School,98092,AUBURN,School-High,0.20133511
2310000240,98038,47.3576,-122.039,Tahoma High School,98038,TAHOMA,School-High,0.47637641
3955900830,98056,47.4802,-122.188,Renton Prep Christian School,98057,RENTON,School-High,0.64795645
8665050060,98029,47.5682,-122.005,Challenger Elementary School,98029,ISSAQUAH,School-Elementary,0.63547972
3330500875,98118,47.5517,-122.276,St. Edward School,98118,SEATTLE,School-Elementary,0.16183054
3327020400,98092,47.3122,-122.191,Green River College,98092,AUBURN,School-College or University,0.72250418
1250700060,98144,47.5962,-122.288,Leschi Elementary School,98122,SEATTLE,School-Elementary,0.44398324
4039300400,98007,47.6071,-122.137,St. Louise School,98007,BELLEVUE,School-Elementary,0.21594933
6665800060,98033,47.6652,-122.188,International Community School,98033,LAKE WASHINGTON,School-Alternative,0.17424341
7504110030,98074,47.6323,-122.036,Christa McAuliffe Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.745898
7805450810,98006,47.5611,-122.106,Cougar Ridge Elementary School,98006,ISSAQUAH,School-Elementary,0.53527772
8802400416,98031,47.404,-122.203,Panther Lake Elementary School-Kent,98031,KENT,School-Elementary,0.39562882
6204400270,98011,47.7356,-122.198,Helen Keller Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.75134705
9536602080,98198,47.3586,-122.314,Woodmont K-8 School,98198,FEDERAL WAY,School-Elementary,0.32941001
3826000070,98168,47.494,-122.307,Hilltop Elementary School,98168,HIGHLINE,School-Elementary,0.28307172
5101405335,98115,47.7004,-122.305,Sacajawea Elementary School,98115,SEATTLE,School-Elementary,0.18222257
2349300060,98136,47.5507,-122.381,Fairmount Park Elementary School,98126,SEATTLE,School-Elementary,0.13455616
7749500370,98092,47.2959,-122.191,Chinook Elementary School,98092,AUBURN,School-Elementary,0.63599264
2436701200,98105,47.6675,-122.289,William Cullen Bryant Elementary School,98115,SEATTLE,School-Elementary,0.31019489
7871500070,98119,47.6402,-122.37,Frantz H. Coe Elementary School,98119,SEATTLE,School-Elementary,0.20621014
3323500030,98004,47.6209,-122.222,St. Thomas School,98039,BELLEVUE,School-Elementary,0.3662056
2110200036,98122,47.6094,-122.291,St. Therese Catholic Academy,98122,SEATTLE,School-Elementary,0.18602438
510002519,98103,47.6608,-122.333,The Meridian School,98103,SEATTLE,School-Elementary,0.19634743
1387300070,98011,47.7364,-122.193,Evergreen Academy,98011,NORTHSHORE,School-Elementary,0.72342607
9465910070,98072,47.7438,-122.172,Woodmoor Elementary School,98011,NORTHSHORE,School-Elementary,0.22665814
2324800070,98053,47.6724,-122.013,Ella Baker Elementary School,98053,LAKE WASHINGTON,School-Elementary,0.79516959
1962200435,98102,47.6476,-122.318,Seattle Preparatory School,98102,SEATTLE,School-High,0.45388199
8562890700,98042,47.3782,-122.127,Mattson Middle School,98042,KENT,School-Junior High/Middle,0.31655847
3298700946,98106,47.5185,-122.352,Holy Family Bilingual Catholic School,98106,SEATTLE,School-Elementary,0.36410039
880000189,98106,47.526,-122.361,Chief Sealth International High School,98126,SEATTLE,School-High,0.31375843
643500030,98007,47.5922,-122.146,Eastside Christian School,98007,BELLEVUE,School-Elementary,0.13166118
8566100200,98040,47.5368,-122.216,Islander Middle School,98040,MERCER ISLAND,School-Junior High/Middle,0.57860066
4298100240,98077,47.7637,-122.05,Timbercrest Jr High,98077,NORTHSHORE,School-Junior High/Middle,0.18999648
3275780030,98033,47.6916,-122.188,Peter Kirk Elementary School,98033,LAKE WASHINGTON,School-Elementary,0.53280954
8648220270,98042,47.3592,-122.076,Cedar Heights Middle School,98042,KENT,School-Junior High/Middle,0.15181521
1923000160,98040,47.5627,-122.215,Northwest Yeshiva High School,98040,MERCER ISLAND,School-High,0.41220839
7574910860,98077,47.7418,-122.039,East Ridge Elementary School,98077,NORTHSHORE,School-Elementary,0.18994923
2296500136,98056,47.5134,-122.2,Kennydale Elementary School,98056,RENTON,School-Elementary,0.30151329
3278600710,98126,47.5492,-122.372,Fairmount Park Elementary School,98126,SEATTLE,School-Elementary,0.44735834
2460700260,98058,47.4614,-122.168,Lindbergh High School,98058,RENTON,School-High,0.46267092
3188100400,98115,47.69,-122.304,University Prep Academy,98115,SEATTLE,School-High,0.26735435
9406520830,98038,47.3627,-122.037,Tahoma High School,98038,TAHOMA,School-High,0.51645037
3387900390,98031,47.3969,-122.198,Park Orchard Elementary School,98031,KENT,School-Elementary,0.23631777
1596600024,98144,47.5728,-122.304,Captain George W. Kimball Elementary School,98144,SEATTLE,School-Elementary,0.09753149
7625701891,98136,47.5499,-122.391,Fairmount Park Elementary School,98126,SEATTLE,School-Elementary,0.53710761
3224800075,98002,47.3113,-122.207,Valley Christian School,98002,AUBURN,School-Elementary,0.38482706
7526800200,98052,47.639,-122.1,John James Audubon Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.13388473
3329530200,98001,47.3315,-122.263,Meredith Hill Elementary School,98001,FEDERAL WAY,School-Elementary,0.17897987
2115200125,98106,47.5353,-122.349,Captain Stephen E. Sanislo Elementary School,98106,SEATTLE,School-Elementary,0.53992176
6623400135,98055,47.4315,-122.192,Benson Hill Elementary School,98058,RENTON,School-Elementary,0.31803171
103000116,98115,47.6733,-122.301,Assumption St. Bridget School,98115,SEATTLE,School-Elementary,0.39575477
2768301525,98107,47.6655,-122.369,Pacific Crest School,98107,SEATTLE,School-Elementary,0.42914443
739980260,98031,47.4095,-122.195,Panther Lake Elementary School-Kent,98031,KENT,School-Elementary,0.45105969
4302200695,98106,47.527,-122.356,Highland Park Elementary School,98106,SEATTLE,School-Elementary,0.37204783
1431700370,98058,47.4599,-122.172,Lindbergh High School,98058,RENTON,School-High,0.44479301
7524000030,98198,47.3702,-122.317,Woodmont K-8 School,98198,FEDERAL WAY,School-Elementary,0.52934122
4046500320,98014,47.6903,-121.915,Stillwater Elementary School,98014,RIVERVIEW,School-Elementary,0.74998519
4325000125,98188,47.4405,-122.28,Bow Lake Elementary School,98188,HIGHLINE,School-Elementary,0.14845643
3456000160,98040,47.5371,-122.218,Islander Middle School,98040,MERCER ISLAND,School-Junior High/Middle,0.48369582
9297301580,98126,47.5666,-122.375,St. Christopher Academy,98116,SEATTLE,School-High,0.45817415
2465400036,98033,47.6597,-122.204,Northwest University,98033,LAKE WASHINGTON,School-College or University,0.41166728
5412200270,98031,47.4046,-122.186,Emerald Park Elementary School,98031,KENT,School-Elementary,0.3841986
1109000390,98118,47.5383,-122.268,Brighton School,98118,SEATTLE,School-Elementary,0.47886656
8730000270,98133,47.7052,-122.343,North Seattle College,98103,SEATTLE,School-College or University,0.62749944
7937600830,98058,47.4417,-122.09,Northwood Middle School,98058,KENT,School-Junior High/Middle,1.18128171
3395070640,98118,47.5355,-122.283,Wing Luke Elementary School,98118,SEATTLE,School-Elementary,0.33996089
8663280160,98034,47.7096,-122.199,Juanita High School,98034,LAKE WASHINGTON,School-High,0.40681517
6151800624,98010,47.3414,-122.047,Kentlake High School,98042,KENT,School-High,0.84719132
8594400370,98092,47.3023,-122.069,Sawyer Woods Elementary School,98010,KENT,School-Elementary,1.99066233
2301400640,98117,47.6804,-122.358,St. John Catholic School,98103,SEATTLE,School-Elementary,0.4170164
4441300240,98117,47.6972,-122.4,North Beach Elementary School,98117,SEATTLE,School-Elementary,0.6215015
7714000070,98038,47.3556,-122.026,Tahoma High School,98038,TAHOMA,School-High,0.19467316
3432500486,98155,47.7463,-122.315,Ridgecrest Elementary School,98155,SHORELINE,School-Elementary,0.23171119
5466420030,98042,47.3545,-122.158,Horizon Elementary School,98042,KENT,School-Elementary,0.28815287
1324079046,98024,47.5583,-121.852,Cascade View Elementary School-Snoqualmie,98065,SNOQUALMIE VALLEY,School-Elementary,2.0976559
2768301715,98107,47.6653,-122.372,St. Alphonsus School,98107,SEATTLE,School-Elementary,0.4548099
3332000135,98118,47.5513,-122.273,Orca K-8 School,98118,SEATTLE,School-Alternative,0.27672013
65000400,98136,47.5446,-122.382,Gatewood Elementary School,98136,SEATTLE,School-Elementary,0.42637316
8820901670,98125,47.7174,-122.282,Cedar Park Elementary School,98125,SEATTLE,School-Alternative,0.6345229
8712100575,98112,47.6364,-122.3,Montlake Elementary School,98112,SEATTLE,School-Elementary,0.35195568
6116500341,98166,47.4522,-122.355,Gregory Heights Elementary School,98166,HIGHLINE,School-Elementary,0.41142831
4167300030,98023,47.3275,-122.361,Adelaide Elementary School,98023,FEDERAL WAY,School-Elementary,0.22939219
2925059135,98004,47.6271,-122.197,Bellevue Montessori School,98004,BELLEVUE,School-Elementary,0.4353835
7708300140,98045,47.4895,-121.787,North Bend Elementary School,98045,SNOQUALMIE VALLEY,School-Elementary,0.47819951
4139430340,98006,47.5484,-122.119,Open Window School,98006,ISSAQUAH,School-Elementary,0.23800868
3812400070,98118,47.5453,-122.278,Aki Kurose Middle School,98118,SEATTLE,School-Junior High/Middle,0.19871226
9455200445,98125,47.7012,-122.286,John Rogers Elementary School,98125,SEATTLE,School-Elementary,0.41010313
6203000160,98033,47.663,-122.178,Benjamin Franklin Elementary School,98033,LAKE WASHINGTON,School-Elementary,0.22640419
7517500611,98103,47.6617,-122.356,Northwest Montessori - Woodland Park,98103,SEATTLE,School-Elementary,0.24020173
8691300860,98075,47.5878,-121.976,Cascade Ridge Elementary School,98075,ISSAQUAH,School-Elementary,0.27027065
5489200435,98126,47.5784,-122.377,West Seattle High School,98116,SEATTLE,School-High,0.39809132
510002065,98103,47.6606,-122.331,The Meridian School,98103,SEATTLE,School-Elementary,0.1991668
252000400,98042,47.3622,-122.059,Cedar Heights Middle School,98042,KENT,School-Junior High/Middle,0.97063678
7279300070,98177,47.7612,-122.362,St. Luke School,98133,SHORELINE,School-Elementary,0.49567138
8113101670,98118,47.5491,-122.272,Graham Hill Elementary School,98118,SEATTLE,School-Elementary,0.27927225
7578200310,98116,47.5711,-122.383,James Madison Middle School,98116,SEATTLE,School-Junior High/Middle,0.36358743
7715800570,98074,47.6273,-122.062,Margaret Mead Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.43239126
6852700478,98102,47.6233,-122.319,Lowell Elementary School,98102,SEATTLE,School-Elementary,0.08363291
1917300260,98022,47.2105,-121.989,Byron Kibler Elementary School,98022,ENUMCLAW,School-Elementary,0.35592239
4298100070,98077,47.7649,-122.049,Timbercrest Jr High,98077,NORTHSHORE,School-Junior High/Middle,0.13873699
1842000140,98146,47.4999,-122.368,Shorewood Elementary School,98146,HIGHLINE,School-Elementary,0.08035546
5462100240,98001,47.3461,-122.272,Thomas Jefferson High School,98001,FEDERAL WAY,School-High,0.3512314
8651520510,98074,47.6471,-122.06,Elizabeth Blackwell Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.66345291
3578110200,98034,47.7283,-122.222,Henry David Thoreau Elementary School,98034,LAKE WASHINGTON,School-Elementary,0.4829093
7555210340,98033,47.6495,-122.198,Emerson K-12,98033,LAKE WASHINGTON,School-Alternative,0.4154441
2313900510,98116,47.5724,-122.384,James Madison Middle School,98116,SEATTLE,School-Junior High/Middle,0.29574247
2009001600,98198,47.4061,-122.33,Des Moines Elementary School,98198,HIGHLINE,School-Elementary,0.35227109
1455100116,98125,47.7289,-122.283,Cedar Park Elementary School,98125,SEATTLE,School-Alternative,0.2993968
3629790160,98029,47.546,-122.011,Grand Ridge Elementary School,98029,ISSAQUAH,School-Elementary,0.29700565
1778350070,98027,47.5515,-122.08,Sunset Elementary School,98008,ISSAQUAH,School-Elementary,1.5620485
1703050200,98074,47.6301,-122.019,Christa McAuliffe Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.12980358
5469700570,98031,47.3908,-122.173,Meridian Middle School,98031,KENT,School-Junior High/Middle,0.34470601
100600860,98023,47.3011,-122.369,Brigadoon Elementary School,98023,FEDERAL WAY,School-Elementary,0.43831397
421049116,98003,47.3298,-122.297,Wildwood Elementary School,98003,FEDERAL WAY,School-Elementary,0.28401046
3205200640,98056,47.5364,-122.173,Hazelwood Elementary School-Newcastle,98056,RENTON,School-Elementary,0.53581211
8899200570,98055,47.4545,-122.208,Talbot Hill Elementary School,98055,RENTON,School-Elementary,0.30763455
1777500160,98006,47.5702,-122.128,Eastgate Elementary School,98006,BELLEVUE,School-Elementary,0.46043797
7853340860,98065,47.5175,-121.878,Timber Ridge Elementary School,98065,SNOQUALMIE VALLEY,School-Elementary,0.54962509
1862400132,98117,47.6971,-122.372,Whitman Middle School,98117,SEATTLE,School-Junior High/Middle,0.26181643
6380500135,98177,47.7145,-122.361,Christ the King School,98133,SEATTLE,School-Elementary,0.3499422
9528104108,98115,47.6774,-122.324,Green Lake Elementary School,98103,SEATTLE,School-Elementary,0.23967395
2571910160,98022,47.1949,-122.01,Enumclaw High School,98022,ENUMCLAW,School-High,0.30291527
316000160,98168,47.5048,-122.301,Southern Heights Elementary School,98168,HIGHLINE,School-Elementary,0.71700939
2695600505,98126,47.5303,-122.378,Northwest Montessori - West Seattle,98126,SEATTLE,School-Elementary,0.40456639
3904910320,98029,47.5688,-122.017,Pacific Cascade Middle School,98029,ISSAQUAH,School-Junior High/Middle,0.7068297
4100000140,98005,47.5867,-122.174,Woodridge Elementary School,98005,BELLEVUE,School-Elementary,0.36621777
3226049270,98115,47.6948,-122.328,North Seattle College,98103,SEATTLE,School-College or University,0.38251804
1455600030,98125,47.7293,-122.284,Cedar Park Elementary School,98125,SEATTLE,School-Alternative,0.29101984
5559600140,98003,47.3211,-122.325,Mirror Lake Elementary School,98003,FEDERAL WAY,School-Elementary,0.1036604
5147600105,98146,47.5077,-122.344,Mount View Elementary School,98146,HIGHLINE,School-Elementary,0.32872372
7437100570,98038,47.3492,-122.03,Glacier Park Elementary School,98038,TAHOMA,School-Elementary,0.26547697
8856004730,98001,47.2786,-122.25,Alpac Elementary School,98047,AUBURN,School-Elementary,0.52662128
3856902996,98105,47.6707,-122.328,F.A. McDonald International Elementary School,98105,SEATTLE,School-Alternative,0.1792757
1442800370,98038,47.3738,-122.057,Lake Wilderness Elementary School,98038,TAHOMA,School-Elementary,0.83607502
8001400340,98001,47.3225,-122.273,Kilo Middle School,98001,FEDERAL WAY,School-Junior High/Middle,0.38208905
3131200640,98105,47.6593,-122.327,John Stanford International Elementary School at Latona,98105,SEATTLE,School-Alternative,0.18372301
8682250350,98053,47.7123,-122.027,Laura Ingalls Wilder Elementary School,98077,LAKE WASHINGTON,School-Elementary,0.84884487
3211230260,98092,47.3131,-122.115,Lake View Elementary School,98092,AUBURN,School-Elementary,0.41699822
4233400340,98010,47.3122,-121.996,Black Diamond Elementary School,98010,ENUMCLAW,School-Elementary,0.45148177
7199350340,98052,47.6947,-122.125,Redmond Middle School,98052,LAKE WASHINGTON,School-Junior High/Middle,0.31874228
3904901710,98029,47.5665,-122.018,Pacific Cascade Middle School,98029,ISSAQUAH,School-Junior High/Middle,0.59254213
240000058,98188,47.425,-122.283,Madrona Elementary School,98198,HIGHLINE,School-Elementary,0.57940305
6865200444,98103,47.6634,-122.34,Waldorf School - Kinderhaus Campus,98103,SEATTLE,School-Elementary,0.09840454
9498200046,98177,47.7047,-122.373,Viewlands Elementary School,98177,SEATTLE,School-Elementary,0.55936628
1796380960,98042,47.3666,-122.084,Cedar Valley Elementary School,98042,KENT,School-Elementary,0.14900088
5631500868,98028,47.7466,-122.242,Moorlands Elementary School,98028,NORTHSHORE,School-Elementary,0.75513911
3126049411,98103,47.6972,-122.35,Robert Eagle Staff Middle School,98103,SEATTLE,School-Junior High/Middle,0.46580851
2321300390,98199,47.6372,-122.395,Catharine Blaine K-8 School,98199,SEATTLE,School-Elementary,0.45946321
3905040800,98029,47.5694,-122.001,Challenger Elementary School,98029,ISSAQUAH,School-Elementary,0.56814924
4379400260,98074,47.6214,-122.024,Samantha Smith Elementary School,98074,LAKE WASHINGTON,School-Elementary,0.15887402
5115000160,98031,47.3961,-122.188,Park Orchard Elementary School,98031,KENT,School-Elementary,0.26521745
2826049234,98125,47.7162,-122.309,Hazel Wolf K-8 School,98125,SEATTLE,School-Alternative,0.32257111
6600700030,98052,47.6844,-122.113,Horace Mann Elementary School,98052,LAKE WASHINGTON,School-Elementary,0.50541616
3904930240,98029,47.5737,-122.018,Sunny Hills Elementary School,98075,ISSAQUAH,School-Elementary,0.68046303
9407110700,98045,47.4474,-121.771,Opstad Elementary School,98045,SNOQUALMIE VALLEY,School-Elementary,2.2697385
1682500160,98092,47.3128,-122.184,Green River College,98092,AUBURN,School-College or University,0.39176648
